ListingID,SellerID,ConditionID,Price,Currency,ShippingCost
v1|335841532026|0,electronicsvilla,1000,399.99,USD,0
v1|286460240230|0,eliavn2025,1000,481.49,USD,0
v1|267209205700|0,ellen_mouse,1000,1245,USD,0
v1|277003853415|0,ellen_mouse,1000,1385,USD,0
v1|256881232128|0,ellen_mouse,1000,1450,USD,0
v1|256881228577|0,ellen_mouse,1000,1299,USD,0
v1|256881227204|0,ellen_mouse,1000,1299,USD,0
v1|256564184903|0,ellen_mouse,1000,1629,USD,0
v1|276928652274|0,ellen_mouse,1000,1299,USD,0
v1|276928652277|0,ellen_mouse,1000,1449,USD,0
v1|306141059836|0,elsiehi-17,1000,680.64,USD,0
v1|146494189854|0,eltigre2324_0,1000,1189,USD,0
v1|404945754924|0,emblempower,1000,11.79,USD,3.14
v1|356468247198|0,endeardistributors,1000,289.95,USD,0
v1|286390403835|0,endeardistributors,1000,374.99,USD,0
v1|376024023026|0,esquared2018,1000,139.98,USD,0
v1|296743114914|0,essential-electric,1000,62.68,USD,0
v1|276380065685|0,etradekorea,1000,3299.99,USD,0
v1|256759805718|0,etradekorea,1000,894.89,USD,0
v1|205373817714|0,eureka-_-moments,1000,211.95,USD,0
v1|296287876436|0,ev_industries,1000,125,USD,15
v1|396398925055|0,ewholesale2011,1000,839.99,USD,0
v1|126762153200|0,ezprobay99,1000,174.99,USD,0
v1|126893263677|0,ezprobay99,1000,344.99,USD,0
v1|316593444537|615124468008,fagoodsno1,1000,388.84,USD,0
v1|205268026003|0,fairtradeheart,1000,120,USD,0
v1|256514865400|0,feeloup_69,1000,115,USD,0
v1|266776285733|0,five-star-buy,1000,1156.39,USD,0
v1|375915889951|0,flame3814,1000,420,USD,0
v1|396359079090|0,freshfinds.online,1000,615,USD,0
v1|315435141868|0,fujiyama00,1000,770,USD,0
v1|156328632776|0,gamespro2011,1000,399,USD,0
v1|296603351459|0,garage_sales_us,1000,475,USD,0
v1|295851118663|0,gcg4mu,1000,19.88,USD,0
v1|375082470418|644150666423,general_technologies,1000,359,USD,0
v1|156853104935|0,getthemrunnin27,1000,1299,USD,0
v1|126724004458|0,glen.tech,1000,299.99,USD,0
v1|297006874440|0,global-direct-parts,1000,69.99,USD,4
v1|396394526656|665030390913,globalkart25,1000,100.96,USD,0
v1|396394510693|665030194346,globalkart25,1000,86.46,USD,0
v1|396391947872|665028736013,globalkart25,1000,91.07,USD,0
v1|205079866883|0,gnv_123,1000,35,USD,0
v1|167276267628|0,goddessxoxo,1000,450,USD,0
v1|116405704450|0,greatbuy,1000,408.75,USD,0
v1|296937255368|0,greatbuy,1000,318.75,USD,0
v1|296954848313|0,greatbuy,1000,264.85,USD,0
v1|306207643153|0,greatbuy,1000,547.75,USD,0
v1|156791991214|0,grove_store07,1000,40.49,USD,0
v1|256881157900|0,gvinu,1000,1399.99,USD,0
v1|266663253522|0,hadifrie,1000,136,USD,0
v1|334874112329|0,halbry,1000,1079,USD,0
v1|126716305927|427765182035,hellogoodlife1,1000,239,USD,0
v1|116453646030|416742535684,hellogoodlife1,1000,489,USD,0
v1|146131418212|0,hellogoodlife1,1000,489,USD,0
v1|116345882068|416605981305,hellogoodlife1,1000,258.8,USD,0
v1|126730618278|0,hellogoodlife1,1000,549,USD,0
v1|126716325548|0,hellogoodlife1,1000,329,USD,0
v1|116361722744|416629060857,hellogoodlife1,1000,649,USD,0
v1|116362974438|416630758133,hellogoodlife1,1000,839,USD,0
v1|116453645269|0,hellogoodlife1,1000,539,USD,0
v1|146435325528|445234241322,hellogoodlife1,1000,739,USD,0
v1|126744460993|427806942152,hellogoodlife1,1000,699,USD,0
v1|146402237585|0,hellogoodlife1,1000,539,USD,0
v1|146063232929|445033084011,hellogoodlife1,1000,849,USD,0
v1|126682179899|0,hellogoodlife1,1000,659,USD,0
v1|146402238727|445215246705,hellogoodlife1,1000,459,USD,0
v1|146464755272|445247636743,hellogoodlife1,1000,359,USD,0
v1|146217047090|0,hellogoodlife1,1000,479,USD,0
v1|126776137671|427854036321,hellogoodlife1,1000,699,USD,0
v1|116529451458|0,hellogoodlife1,1000,499,USD,0
v1|145920820468|444963231709,hellogoodlife1,1000,349,USD,0
v1|146435421876|0,hellogoodlife1,1000,769,USD,0
v1|126640514700|427683270692,hellogoodlife1,1000,409,USD,0
v1|126031839415|0,hellogoodlife1,1000,419,USD,0
v1|126776176698|0,hellogoodlife1,1000,789,USD,0
v1|116401038536|416680062343,hellogoodlife1,1000,559,USD,0
v1|126614911424|427657946337,hellogoodlife1,1000,599,USD,0
v1|145568078726|0,hellogoodlife1,1000,419.5,USD,0
v1|126318142095|0,hellogoodlife1,1000,529.99,USD,0
v1|126633943541|427677019766,hellogoodlife1,1000,289,USD,0
v1|126744543781|427807182031,hellogoodlife1,1000,389,USD,0
v1|146169557069|445081746240,hellogoodlife1,1000,729,USD,0
v1|146416413593|445223714316,hellogoodlife1,1000,339,USD,0
v1|126895558626|428047425207,hellogoodlife1,1000,409,USD,0
v1|116399115376|416678238598,hellogoodlife1,1000,749,USD,0
v1|146217006938|445101325580,hellogoodlife1,1000,499,USD,0
v1|224965389404|0,hides168,1000,119,USD,0
v1|226085768796|0,hides168,1000,399,USD,0
v1|326194554744|0,hides168,1000,449,USD,0
v1|226158176223|0,hides168,1000,169,USD,0
v1|226581033704|0,hides168,1000,289,USD,0
v1|225273849801|0,hides168,1000,199,USD,0
v1|205208408787|505956252603,hlnucpc,1000,1299,USD,0
v1|405421725665|676008201994,housershoes,1000,117.95,USD,0
v1|375732282674|644633684589,iboy005,1000,10.99,USD,0
v1|255447456995|0,icebaby1us,1000,400,USD,12
v1|256878511015|0,inetsupply,1000,1361.38,USD,0
v1|127031762685|0,infinityfinds210,1000,20,USD,0
v1|127031830640|0,infinityfinds210,1000,134.99,USD,0
v1|127031675612|0,infinityfinds210,1000,44.99,USD,0
v1|396381186711|0,infohead47,1000,5000,USD,0
v1|126952975224|0,interstr-0,1000,361.32,USD,0
v1|316597544375|0,ja_692912,1000,20,USD,0
v1|387458016934|0,jaadav8,1000,700,USD,0
v1|167355189373|0,jender.io,1000,249.99,USD,0
v1|167331664187|0,jender.io,1000,249.99,USD,0
v1|167331661579|0,jender.io,1000,249.99,USD,0
v1|167331660339|0,jender.io,1000,249.99,USD,0
v1|267049717913|566796656492,jjyy59420,1000,139.99,USD,12
v1|356672509792|0,jorgsilv-795,1000,146.84,USD,0
v1|387989090556|0,jsalldeal,1000,152.1,USD,0
v1|146488726767|0,jumbocolo,1000,1150,USD,40
v1|355056731485|0,junguti-53,1000,160,USD,0
v1|286459950393|0,jw.it.partners,1000,999,USD,0
v1|355748512681|0,kamrui_outlet_store,1000,1,USD,0
v1|376032868649|0,kamruidirect,1000,399,USD,0
v1|176435787552|0,kdthrock,1000,265.99,USD,0
v1|226610168722|0,kerridaisy,1000,265,USD,0
v1|146456941048|0,khaderhamida0,1000,619,USD,0
v1|156528375822|0,kiutbetz,1000,95.19,USD,0
v1|297177005446|0,klickonline,1000,2899.99,USD,0
v1|126951451093|0,klr-automation,1000,232.21,USD,0
v1|405603599993|0,kobaryo-y0,1000,74.29,USD,17.37
v1|186603222392|0,komaks_bg,1000,330,USD,11.99
v1|326465260507|0,kowua-hc,1000,31.2,USD,0
v1|135588767135|0,krystelle-store,1000,325.49,USD,16.99
v1|286368182258|0,kvhopart,1000,313,USD,0
v1|176696890014|476373451271,laptopnycom,1000,850,USD,0
v1|166796502693|0,lenovo,1000,799.99,USD,0
v1|176391994324|0,lenovo,1000,609.99,USD,0
v1|176920173123|0,lenovo,1000,1209,USD,0
v1|176383415699|0,lenovo,1000,749.99,USD,0
v1|167309567168|0,lenovo,1000,1739,USD,0
v1|156529927711|0,lenovo,1000,1868.07,USD,0
v1|156718938129|0,lenovo,1000,755.81,USD,0
v1|176884725464|0,lenovo,1000,329.99,USD,0
v1|167361573510|0,lenovo,1000,1019.99,USD,0
v1|176794796768|0,lenovo,1000,1559.99,USD,0
v1|167338625603|0,lenovo,1000,2219,USD,0
v1|364655741251|0,lexk71,1000,250,USD,0
v1|175715677303|0,li_6345,1000,250,USD,0
v1|146383346380|0,lighty51015,1000,175.99,USD,0
v1|167271149356|0,lite_corp,1000,498.88,USD,0
v1|167427048151|0,lite_corp,1000,468.88,USD,0
v1|276955523889|0,luckystrikes04,1000,256.79,USD,0
v1|276954539645|0,luckystrikes04,1000,259.79,USD,0
v1|306219868359|0,luzhe-0,1000,699,USD,19
v1|306219878767|0,luzhe-0,1000,1250,USD,25
v1|306219841100|0,luzhe-0,1000,1499,USD,25
v1|126992626418|0,mar_422777,1000,1500,USD,0
v1|376112783425|644875780103,marcalife,1000,75.13,USD,0
v1|236029706641|0,marjpes_0,1000,499.98,USD,0.01
v1|135537868284|0,masaru251_25,1000,1201.47,USD,20
v1|186833633216|0,medoukiha_0,1000,314.29,USD,0
v1|205043846451|0,mesocloud,1000,249.99,USD,0
v1|265441654304|0,mhdtrade_6,1000,300,USD,0
v1|276931108976|0,michigan-survey-contractors,1000,145,USD,0
v1|256780023817|0,mike*22,1000,399.99,USD,0
v1|388196326809|0,milliesmerch,1000,14.12,USD,0
v1|395434989154|0,mizkim-36,1000,226.88,USD,0
v1|356372837745|0,moral2,1000,950,USD,0
v1|236035098969|0,more4wayless,1000,1800,USD,0
v1|365435900089|0,mos1376,1000,525,USD,0
v1|324103332722|0,mt5600,1000,1499,USD,0
v1|296973527523|0,muhammed992,1000,700,USD,0
v1|126851548097|0,muhaqa4103,1000,214.99,USD,0
v1|187112979942|0,munndisko,1000,4799,USD,0
v1|376061518111|0,nakanoyama-jpshop,1000,1067.99,USD,0
v1|316391602597|0,naler61,1000,271.24,USD,0
v1|256855850055|0,natspuffers,1000,359,USD,0
v1|386884667104|0,nbd-direct,1000,178.99,USD,0
v1|176303484366|0,nbd-direct-cf2,1000,99,USD,0
v1|176118331735|475568911659,nbd-direct-cf2,1000,148.96,USD,0
v1|156138151280|0,nbddi-67,1000,179.99,USD,0
v1|387438852883|0,netanelkim32,1000,219.32,USD,0
v1|316101280567|0,neverland_0,1000,5,USD,5.99
v1|235695583069|0,new.techies,1000,1429,USD,0
v1|226549447948|0,new.techies,1000,589,USD,0
v1|305733555731|0,newegg,1000,1152.99,USD,0
v1|305923934830|0,newegg,1000,591.99,USD,0
v1|296969702605|0,newegg,1000,1111.99,USD,0
v1|388143420041|0,newegg,1000,815.99,USD,0
v1|292108214021|0,newegg,1000,183.99,USD,0
v1|297147451438|0,newegg,1000,1223.99,USD,0
v1|175608921243|0,newmiker,1000,174.99,USD,0
v1|176621506939|0,newmiker,1000,354.99,USD,0
v1|175357440683|0,newmiker,1000,234.99,USD,0
v1|185506918924|0,newmiker,1000,199.99,USD,0
v1|294999466055|0,niqlu_ohio,1000,259.99,USD,0
v1|226639752515|0,noaam4556,1000,307.24,USD,0
v1|375472528247|0,northeast-parts,1000,18.5,USD,4.99
v1|205396612367|0,nothingbutsavings,1000,1180.21,USD,0
v1|205075027854|0,nothingbutsavings,1000,982.51,USD,0
v1|388198000835|0,nothingbutsavings,1000,1718.32,USD,0
v1|205352598638|0,nothingbutsavings,1000,1506.97,USD,0
v1|388198002171|0,nothingbutsavings,1000,1770.26,USD,0
v1|388198002412|0,nothingbutsavings,1000,1392.39,USD,0
v1|388198003530|0,nothingbutsavings,1000,1953.43,USD,0
v1|205396611353|0,nothingbutsavings,1000,1287.8,USD,0
v1|388197308118|0,nothingbutsavings,1000,1099.85,USD,0
v1|388197308411|0,nothingbutsavings,1000,923.72,USD,0
v1|205393326212|0,nothingbutsavings,1000,319.41,USD,0
v1|205396453770|0,nothingbutsavings,1000,1112.17,USD,0
v1|205396453613|0,nothingbutsavings,1000,1866,USD,0
v1|205396453753|0,nothingbutsavings,1000,886.55,USD,0
v1|205396453212|0,nothingbutsavings,1000,1220.91,USD,0
v1|388197348505|0,nothingbutsavings,1000,1200.57,USD,0
v1|205396357667|0,nothingbutsavings,1000,1075.62,USD,0
v1|205396452954|0,nothingbutsavings,1000,256.44,USD,0
v1|388197308475|0,nothingbutsavings,1000,1197,USD,0
v1|205396453709|0,nothingbutsavings,1000,1447.12,USD,0
v1|205396452931|0,nothingbutsavings,1000,1335.93,USD,0
v1|205396453555|0,nothingbutsavings,1000,971.38,USD,0
v1|388197348174|0,nothingbutsavings,1000,1094.33,USD,0
v1|388197348782|0,nothingbutsavings,1000,335.12,USD,0
v1|388197347830|0,nothingbutsavings,1000,1986.38,USD,0
v1|388197347963|0,nothingbutsavings,1000,1574.26,USD,0
v1|388197347599|0,nothingbutsavings,1000,1905.38,USD,0
v1|388197348826|0,nothingbutsavings,1000,372.57,USD,0
v1|388197347837|0,nothingbutsavings,1000,1026.73,USD,0
v1|205396453479|0,nothingbutsavings,1000,1938.55,USD,0
v1|388197347775|0,nothingbutsavings,1000,1131.32,USD,0
v1|205396453383|0,nothingbutsavings,1000,1350.96,USD,0
v1|205396336428|0,nothingbutsavings,1000,339.24,USD,0
v1|388197347771|0,nothingbutsavings,1000,433.55,USD,0
v1|205396452751|0,nothingbutsavings,1000,1778.93,USD,0
v1|205396453662|0,nothingbutsavings,1000,958.75,USD,0
v1|205396425321|0,nothingbutsavings,1000,1613.98,USD,0
v1|388197307234|0,nothingbutsavings,1000,1733.52,USD,0
v1|205396424664|0,nothingbutsavings,1000,1802.83,USD,0
v1|388197348378|0,nothingbutsavings,1000,570.58,USD,0
v1|306187921923|0,novastral,1000,999.99,USD,0
v1|295853754755|0,oatetronic,1000,299.99,USD,39.99
v1|156472398133|0,officialhpstore,1000,949,USD,0
v1|156481045481|0,officialhpstore,1000,1679,USD,0
v1|156197652486|0,officialhpstore,1000,599.99,USD,0
v1|185509661014|0,one.stop.shoppee,1000,440,USD,25
v1|387721826303|0,orricha_40,1000,239.99,USD,0
v1|387920604752|0,orricha_40,1000,999.99,USD,0
v1|316579230229|0,orsol_42,1000,382.16,USD,0
v1|316579230769|0,orsol_42,1000,1655.68,USD,0
v1|316579230911|0,orsol_42,1000,1655.68,USD,0
v1|176635283404|0,outofthisworldelectronics,1000,1089.99,USD,0
v1|176871775378|0,outofthisworldelectronics,1000,1097,USD,0
v1|405722810832|0,ozbestbuy1,1000,294.3,USD,0
v1|405722803283|0,ozbestbuy1,1000,357.59,USD,0
v1|376067144887|0,paradox_store,1000,44.72,USD,0
v1|376130063199|0,paradox_store,1000,33.93,USD,0
v1|376130138818|0,paradox_store,1000,25.79,USD,0
v1|376045573512|0,paradox_store,1000,35.27,USD,0
v1|376050726473|0,paradox_store,1000,37.73,USD,0
v1|186275082058|0,parago-61,1000,360,USD,0
v1|187015086111|695042089295,pc_on_sales,1000,599,USD,0
v1|186880624928|694942167276,pc_on_sales,1000,519,USD,0
v1|186842633825|694899484463,pc_on_sales,1000,309,USD,0
v1|266112342777|0,photobooth3,1000,299.99,USD,0
v1|156441734106|457541847236,photographymallstore,1000,469,USD,0
v1|187089391948|0,protech365,1000,599,USD,0
v1|375802947958|0,prycedin,1000,771,USD,0
v1|375294315120|0,prycedin,1000,1050,USD,0
v1|375704167524|0,prycedin,1000,819.99,USD,0
v1|167322950214|0,prycedin,1000,399.99,USD,0
v1|167053134471|0,prycedin,1000,1599.99,USD,0
v1|166886311493|0,prycedin,1000,855,USD,0
v1|166650015970|0,prycedin,1000,762,USD,0
v1|166886319656|0,prycedin,1000,1655,USD,0
v1|335858381589|0,purpletechnado,1000,849.99,USD,0
v1|186775022782|0,qasqasi_uaecd,1000,399.99,USD,0
v1|356417082253|0,rafhern67,1000,799.99,USD,0
v1|375752150806|0,rash_9298,1000,500,USD,0
v1|285801830394|0,ravisi_3935,1000,1109,USD,0
v1|226519554739|0,rebatedealsus,1000,635,USD,0
v1|226515608101|0,rebatedealsus,1000,755,USD,0
v1|127031127473|0,redtagdeal,1000,799.99,USD,0
v1|167308675591|0,retail_king,1000,1410.33,USD,0
v1|176003758556|0,reveno85,1000,288,USD,0
v1|326218618150|0,reyelectronics,1000,479.99,USD,0
v1|325407916402|0,reyelectronics,1000,209.99,USD,0
v1|314756291242|0,reynaldmedin5,1000,320,USD,0
v1|356090689723|0,rickrud_0,1000,250,USD,0
v1|185241131623|0,robeisgarci-0,1000,580,USD,0
v1|387829125781|655091727684,rockystoneelectronicsllc,1000,745.64,USD,0
v1|387557144935|654794926593,rockystoneelectronicsllc,1000,1257.56,USD,0
v1|156585533591|0,rotem1,1000,318.28,USD,0
v1|156585533399|0,rotem1,1000,308.99,USD,0
v1|116546912308|0,roycempcorp,1000,1034.99,USD,0
v1|156852313325|0,rti.communications,1000,799.99,USD,0
v1|156839137867|0,salesexpress2,1000,55.08,USD,0
v1|226636652985|0,salviya357159,1000,299,USD,0
